full_text,tokens,processed_text
pendidikan berbasis hasil bro dan angie melakukan kerusakan yang tidak dapat diperbaiki pada tingkat melek huruf negara ini,"['pendidikan', 'basis', 'hasil', 'bro', 'angie', 'kerusakan', 'diperbaiki', 'tingkat', 'melek', 'huruf', 'negara']",pendidikan basis hasil bro angie kerusakan diperbaiki tingkat melek huruf negara
pusat pengembangan sumber daya manusia kristu jayanti college bekerja sama dengan pusat pelatihan guru misi ugcmmttc malaviya sriguru tegh bahadur khalsa college menyelenggarakan kursus penyegaran multidisiplin 2 minggu tentang pendidikan berbasis hasil moocs ampmetodologi penelitian,"['pusat', 'pengembangan', 'sumber', 'daya', 'manusia', 'kristu', 'jayanti', 'college', 'pusat', 'pelatihan', 'guru', 'misi', 'ugcmmttc', 'malaviya', 'sriguru', 'tegh', 'bahadur', 'khalsa', 'college', 'menyelenggarakan', 'kursus', 'penyegaran', 'multidisiplin', '2', 'minggu', 'pendidikan', 'basis', 'hasil', 'moocs', 'ampmetodologi', 'penelitian']",pusat pengembangan sumber daya manusia kristu jayanti college pusat pelatihan guru misi ugcmmttc malaviya sriguru tegh bahadur khalsa college menyelenggarakan kursus penyegaran multidisiplin 2 minggu pendidikan basis hasil moocs ampmetodologi penelitian
charelisabethk gadsaad pendidikan berbasis hasil telah menjadi bencana,"['charelisabethk', 'gadsaad', 'pendidikan', 'basis', 'hasil', 'bencana']",charelisabethk gadsaad pendidikan basis hasil bencana
nypost pendidikan senjata berbasis hasildia tahu perbedaan antara pistol dan pisang tahu satu berwarna kuning dan lewat,"['nypost', 'pendidikan', 'senjata', 'basis', 'hasildia', 'perbedaan', 'pistol', 'pisang', 'berwarna', 'kuning']",nypost pendidikan senjata basis hasildia perbedaan pistol pisang berwarna kuning
diskusi panel tentang pendidikan berbasis hasil mendefinisikan kembali studi media dan jurnalisme untuk era digital akan berlangsung di simposium kurikulum jmc musim gugur 2024 curriculumsymposium jmcindustryacademia,"['diskusi', 'panel', 'pendidikan', 'basis', 'hasil', 'mendefinisikan', 'studi', 'medium', 'jurnalisme', 'era', 'digital', 'simposium', 'kurikulum', 'jmc', 'musim', 'gugur', '2024', 'curriculumsymposium', 'jmcindustryacademia']",diskusi panel pendidikan basis hasil mendefinisikan studi medium jurnalisme era digital simposium kurikulum jmc musim gugur 2024 curriculumsymposium jmcindustryacademia
2003 hingga 2023 gagasan dasar pendidikan adalah bahwa pendidikan berbasis mata pelajaran adalah tentang apa yang diajarkan pendidikan berbasis hasil adalah tentang apa yang harus dilakukan siswa saat pendidikan berbasis kompetensi menempatkan penekanan yang lebih besar pada aplikasi daripada sekadar akuisisi pengetahuan,"['2003', '2023', 'gagasan', 'dasar', 'pendidikan', 'pendidikan', 'basis', 'mata', 'ajar', 'diajarkan', 'pendidikan', 'basis', 'hasil', 'siswa', 'pendidikan', 'basis', 'kompetensi', 'menempatkan', 'penekanan', 'aplikasi', 'akuisisi', 'tahu']",2003 2023 gagasan dasar pendidikan pendidikan basis mata ajar diajarkan pendidikan basis hasil siswa pendidikan basis kompetensi menempatkan penekanan aplikasi akuisisi tahu
artikel yang menarikmengevaluasi peran keterampilan komunikasi mahasiswa teknik tentang ketenagakerjaan menurut teori pendidikan berbasis hasil obe dibaca di mdpi sustainability communication students engineering,"['artikel', 'menarikmengevaluasi', 'peran', 'keterampilan', 'komunikasi', 'mahasiswa', 'teknik', 'ketenagakerjaan', 'teori', 'pendidikan', 'basis', 'hasil', 'obe', 'baca', 'mdpi', 'sustainability', 'communication', 'student', 'engineering']",artikel menarikmengevaluasi peran keterampilan komunikasi mahasiswa teknik ketenagakerjaan teori pendidikan basis hasil obe baca mdpi sustainability communication student engineering
banetweets mengingatkan saya pada kurikulum pendidikan berbasis hasil obe 2005 c2005 yang direvisi pernyataan kurikulum nasional rvcs ampkebijakan pendidikan kurikulum nasional ncs pasca1994,"['banetweets', 'kurikulum', 'pendidikan', 'basis', 'hasil', 'obe', '2005', 'c2005', 'direvisi', 'pernyataan', 'kurikulum', 'nasional', 'rvcs', 'ampkebijakan', 'pendidikan', 'kurikulum', 'nasional', 'nc', 'pasca1994']",banetweets kurikulum pendidikan basis hasil obe 2005 c2005 direvisi pernyataan kurikulum nasional rvcs ampkebijakan pendidikan kurikulum nasional nc pasca1994
pendidik yang memberdayakan sorotan hari 2 fdphari 2 fdp tentang keunggulan desain kursus dari tujuan hingga hasil adalah sukseswawasan kunci fokus pakar pendidikan berbasis hasil prof ss gill head imee nitttr chandigarh,"['pendidik', 'memberdayakan', 'sorotan', '2', 'fdphari', '2', 'fdp', 'keunggulan', 'desain', 'kursus', 'tujuan', 'hasil', 'sukseswawasan', 'kunci', 'fokus', 'pakar', 'pendidikan', 'basis', 'hasil', 'prof', 's', 'gill', 'head', 'imee', 'nitttr', 'chandigarh']",pendidik memberdayakan sorotan 2 fdphari 2 fdp keunggulan desain kursus tujuan hasil sukseswawasan kunci fokus pakar pendidikan basis hasil prof s gill head imee nitttr chandigarh
dept sipil engg kls git menjadi tuan rumah sesi pendidikan berbasis hasil ampbudaya penelitian dengan dari radhakrishna rvcefokus utama nba 2025 ampdananba2025 pnkathavi nkathavi,"['dept', 'sipil', 'engg', 'kls', 'git', 'tuan', 'rumah', 'sesi', 'pendidikan', 'basis', 'hasil', 'ampbudaya', 'penelitian', 'radhakrishna', 'rvcefokus', 'utama', 'nba', '2025', 'ampdananba2025', 'pnkathavi', 'nkathavi']",dept sipil engg kls git tuan rumah sesi pendidikan basis hasil ampbudaya penelitian radhakrishna rvcefokus utama nba 2025 ampdananba2025 pnkathavi nkathavi
pendidik yang memberdayakan hari fdp 1hari 1 fdp kami tentang keunggulan desain kursus dari tujuan hingga hasil adalah kemenangansorotan kunci menyelam dalam pendidikan berbasis hasil ‍ dipimpin oleh dari meenakshi cdc nitttr yang menginspirasi fdp teachingexcellence,"['pendidik', 'memberdayakan', 'fdp', '1hari', '1', 'fdp', 'keunggulan', 'desain', 'kursus', 'tujuan', 'hasil', 'kemenangansorotan', 'kunci', 'menyelam', 'pendidikan', 'basis', 'hasil', '\u200d', 'dipimpin', 'meenakshi', 'cdc', 'nitttr', 'menginspirasi', 'fdp', 'teachingexcellence']",pendidik memberdayakan fdp 1hari 1 fdp keunggulan desain kursus tujuan hasil kemenangansorotan kunci menyelam pendidikan basis hasil ‍ dipimpin meenakshi cdc nitttr menginspirasi fdp teachingexcellence
buzzpatterson ini adalah hasil jurnalistik dari tahun tahun pendidikan berbasis hasilatau haruskah kita menyebutnya ketidaktahuan berdasarkan hasil,"['buzzpatterson', 'hasil', 'jurnalistik', 'pendidikan', 'basis', 'hasilatau', 'haruskah', 'menyebutnya', 'ketidaktahuan', 'berdasarkan', 'hasil']",buzzpatterson hasil jurnalistik pendidikan basis hasilatau haruskah menyebutnya ketidaktahuan berdasarkan hasil
elonmusk hasil pendidikan yang diinginkan harus didasarkan pada kehendak rakyat bukan agenda yang ditentukan pemerintah,"['elonmusk', 'hasil', 'pendidikan', 'didasarkan', 'kehendak', 'rakyat', 'agenda', 'ditentukan', 'pemerintah']",elonmusk hasil pendidikan didasarkan kehendak rakyat agenda ditentukan pemerintah
doe telah menjadi alasan mengapa sekolah kita payahmereka telah menciptakan negara administratif dan pendidikan berbasis hasil,"['doe', 'alasan', 'sekolah', 'payahmereka', 'menciptakan', 'negara', 'administratif', 'pendidikan', 'basis', 'hasil']",doe alasan sekolah payahmereka menciptakan negara administratif pendidikan basis hasil
albomp nah magoomungkin ingin menyingkirkan semua birokrat yang tidak berguna yang telah anda masukkan ke sana dan menggantinya dengan seseorang yang menghasilkan hasil berdasarkan pendidikan kedokteran mereka,"['albomp', 'magoomungkin', 'menyingkirkan', 'birokrat', 'berguna', 'masukkan', 'menggantinya', 'menghasilkan', 'hasil', 'berdasarkan', 'pendidikan', 'kedokteran']",albomp magoomungkin menyingkirkan birokrat berguna masukkan menggantinya menghasilkan hasil berdasarkan pendidikan kedokteran
therabbithole84 inilah yang membuat uang pada pendidikan membuat kitakita perlu melihat pendanaan sekolah berbasis hasilbeberapa guru berkualitas tambahan alih alih administrator dan staf lainnya akan lebih hemat biaya dan memberikan hasil yang lebih baik dalam skor tes,"['therabbithole84', 'uang', 'pendidikan', 'kitakita', 'pendanaan', 'sekolah', 'basis', 'hasilbeberapa', 'guru', 'berkualitas', 'tambahan', 'alih', 'alih', 'administrator', 'staf', 'hemat', 'biaya', 'hasil', 'skor', 'te']",therabbithole84 uang pendidikan kitakita pendanaan sekolah basis hasilbeberapa guru berkualitas tambahan alih alih administrator staf hemat biaya hasil skor te
jacanews mungkin jan yang membuat matematika dan sains begitu sulit tidak ada hubungannya dengan para guru dan pendidikan berbasis hasil selama 30 tahun,"['jacanews', 'jan', 'matematika', 'sains', 'sulit', 'hubungannya', 'guru', 'pendidikan', 'basis', 'hasil', '30']",jacanews jan matematika sains sulit hubungannya guru pendidikan basis hasil 30
bergabunglah dengan kami untuk perjalanan yang memperkaya dalam pendidikan berbasis hasiltanggal 16 hingga 23 desember 2024 waktu 530 pm hingga 645 pm platform zoom sesi oleh pakar terkemuka dalam pendaftaran obe ₹ 500 daftar sekarang obe fdp kvim obe fdp kvim obe fdp kvim obe fdp kvim be9,"['bergabunglah', 'perjalanan', 'memperkaya', 'pendidikan', 'basis', 'hasiltanggal', '16', '23', 'desember', '2024', '530', 'pm', '645', 'pm', 'platform', 'zoom', 'sesi', 'pakar', 'terkemuka', 'pendaftaran', 'obe', '₹', '500', 'daftar', 'obe', 'fdp', 'kvim', 'obe', 'fdp', 'kvim', 'obe', 'fdp', 'kvim', 'obe', 'fdp', 'kvim', 'be9']",bergabunglah perjalanan memperkaya pendidikan basis hasiltanggal 16 23 desember 2024 530 pm 645 pm platform zoom sesi pakar terkemuka pendaftaran obe ₹ 500 daftar obe fdp kvim obe fdp kvim obe fdp kvim obe fdp kvim be9
stillgray a mind adalah hal yang mengerikan untuk menyia nyiakan indoktrinasi liberal atas pendidikan dolar pajak anda menyia nyiakan dua nyawa muda yang hancur demi kebenaran politikapakah mengherankan serikat guru berjuang keras melawan voucher untuk pendidikan swasta dan hasil berbasis hasil,"['stillgray', 'a', 'mind', 'mengerikan', 'menyia', 'nyiakan', 'indoktrinasi', 'liberal', 'pendidikan', 'dolar', 'pajak', 'menyia', 'nyiakan', 'nyawa', 'muda', 'hancur', 'kebenaran', 'politikapakah', 'mengherankan', 'serikat', 'guru', 'berjuang', 'kera', 'melawan', 'voucher', 'pendidikan', 'swasta', 'hasil', 'basis', 'hasil']",stillgray a mind mengerikan menyia nyiakan indoktrinasi liberal pendidikan dolar pajak menyia nyiakan nyawa muda hancur kebenaran politikapakah mengherankan serikat guru berjuang kera melawan voucher pendidikan swasta hasil basis hasil
mattpinner mereka mencobanya di afrika selatan dengan pendidikan berbasis hasilorientasi hidup adalah subjek yang mengajarkan sebagian dari itu dan bahkan membimbing anda dengan mendapatkan sim sebagai hasiltetapi sisa kurikulum secara objektif lebih buruk dengan subjek seperti penderitaan matematika,"['mattpinner', 'mencobanya', 'afrika', 'selatan', 'pendidikan', 'basis', 'hasilorientasi', 'hidup', 'subjek', 'mengajarkan', 'membimbing', 'sim', 'hasiltetapi', 'sisa', 'kurikulum', 'objektif', 'buruk', 'subjek', 'penderitaan', 'matematika']",mattpinner mencobanya afrika selatan pendidikan basis hasilorientasi hidup subjek mengajarkan membimbing sim hasiltetapi sisa kurikulum objektif buruk subjek penderitaan matematika
dissentdude86 bleedinorange7 libertarianlars ketika saya masih di sekolah umum tren saat itupendidikan berbasis hasilsiswa terbaik di mana dibagi dengan kemungkinan melanjutkan melalui perguruan tinggijika tidak mungkin siswa di mana dimasukkan ke dalam kelas perbaikan untuk memunculkan rata ratasosialisme dalam aksi,"['dissentdude86', 'bleedinorange7', 'libertarianlars', 'sekolah', 'tren', 'itupendidikan', 'basis', 'hasilsiswa', 'terbaik', 'dibagi', 'melanjutkan', 'perguruan', 'tinggijika', 'siswa', 'dimasukkan', 'kelas', 'perbaikan', 'memunculkan', 'ratasosialisme', 'aksi']",dissentdude86 bleedinorange7 libertarianlars sekolah tren itupendidikan basis hasilsiswa terbaik dibagi melanjutkan perguruan tinggijika siswa dimasukkan kelas perbaikan memunculkan ratasosialisme aksi
itulah mengapa pbs diperkenalkan 10 tahun yang lalupada akhirnya itu untuk menghapuskan sistem pemeriksaansaya tidak setuju penghapusannya adalah untuk meredakan stres katakata ini buruk lol tetapi untuk mengarahkan kembali siswa ke pendidikan berbasis hasil yang dapat dinilai dengan proyek,"['pb', 'diperkenalkan', '10', 'lalupada', 'menghapuskan', 'sistem', 'pemeriksaansaya', 'setuju', 'penghapusannya', 'meredakan', 'stres', 'katakata', 'buruk', 'lol', 'mengarahkan', 'siswa', 'pendidikan', 'basis', 'hasil', 'dinilai', 'proyek']",pb diperkenalkan 10 lalupada menghapuskan sistem pemeriksaansaya setuju penghapusannya meredakan stres katakata buruk lol mengarahkan siswa pendidikan basis hasil dinilai proyek
stigitio repthomasmassie belum lagi program mengerikan yang mereka dorong ke bawah ke negara bagian tidak ada anak yang tertinggal sekolah untuk pendidikan berbasis pendidikan dll,"['stigitio', 'repthomasmassie', 'program', 'mengerikan', 'dorong', 'negara', 'anak', 'tertinggal', 'sekolah', 'pendidikan', 'basis', 'pendidikan', 'dll']",stigitio repthomasmassie program mengerikan dorong negara anak tertinggal sekolah pendidikan basis pendidikan dll
mansoorsafridi ahmadnoorani afridi bhai tidak ada perbedaan antara seorang ateis dan ekstremis yang baru saja anda tunjukkanmengejek seseorang berdasarkan gender dan kelas apakah ini hasil dari semua pendidikan andasaya merasa kasihan pada orang orang yang tinggal dekat dengan anda,"['mansoorsafridi', 'ahmadnoorani', 'afridi', 'bhai', 'perbedaan', 'ateis', 'ekstremis', 'tunjukkanmengejek', 'berdasarkan', 'gender', 'kelas', 'hasil', 'pendidikan', 'andasaya', 'kasihan', 'orang', 'orang', 'tinggal']",mansoorsafridi ahmadnoorani afridi bhai perbedaan ateis ekstremis tunjukkanmengejek berdasarkan gender kelas hasil pendidikan andasaya kasihan orang orang tinggal
zebedeem stormsignalsa antonioguterres statistik adalah statistik dengan kata lain menebak hasil dari peristiwa yang diberikan berdasarkan beberapa input yang sering dipilihbukan kenyataanitu adalah sesuatu yang setiap orang dengan tingkat pendidikan yang lebih tinggi dari 3 hari di taman kanak kanak,"['zebedeem', 'stormsignalsa', 'antonioguterres', 'statistik', 'statistik', 'menebak', 'hasil', 'peristiwa', 'berdasarkan', 'input', 'dipilihbukan', 'kenyataanitu', 'orang', 'tingkat', 'pendidikan', '3', 'taman', 'kanak', 'kanak']",zebedeem stormsignalsa antonioguterres statistik statistik menebak hasil peristiwa berdasarkan input dipilihbukan kenyataanitu orang tingkat pendidikan 3 taman kanak kanak
"universitas brawijaya menerapkan kurikulum berbasis hasil obe untuk meningkatkan kompetensi lulusannya di era industry 40","['universitas', 'brawijaya', 'menerapkan', 'kurikulum', 'berbasis', 'hasil', 'obe', 'meningkatkan', 'kompetensi', 'lulusannya', 'era', 'industry', '40']","universitas brawijaya menerapkan kurikulum berbasis hasil obe meningkatkan kompetensi lulusannya era industry 40"
"workshop pelatihan dosen tentang penerapan obe outcome based education di fakultas teknik itb pada tanggal 27 maret 2025","['workshop', 'pelatihan', 'dosen', 'penerapan', 'obe', 'outcome', 'based', 'education', 'fakultas', 'teknik', 'itb', 'tanggal', '27', 'maret', '2025']","workshop pelatihan dosen penerapan obe outcome based education fakultas teknik itb tanggal 27 maret 2025"
"pddi kemendikbud mengadakan seminar nasional implementasi kurikulum berbasis hasil untuk peningkatan mutu pendidikan indonesia","['pddi', 'kemendikbud', 'mengadakan', 'seminar', 'nasional', 'implementasi', 'kurikulum', 'berbasis', 'hasil', 'peningkatan', 'mutu', 'pendidikan', 'indonesia']","pddi kemendikbud mengadakan seminar nasional implementasi kurikulum berbasis hasil peningkatan mutu pendidikan indonesia"
"transeducation kampus kami sudah menerapkan obe sejak 2019 tapi masih banyak dosen yang belum memahami konsep ini dengan baik","['transeducation', 'kampus', 'menerapkan', 'obe', 'sejak', '2019', 'dosen', 'belum', 'memahami', 'konsep', 'baik']","transeducation kampus menerapkan obe sejak 2019 dosen belum memahami konsep baik"
"edureviewer penerapan kurikulum obe di indonesia masih menghadapi tantangan besar terutama dalam hal pemahaman dan implementasi","['edureviewer', 'penerapan', 'kurikulum', 'obe', 'indonesia', 'menghadapi', 'tantangan', 'besar', 'terutama', 'hal', 'pemahaman', 'implementasi']","edureviewer penerapan kurikulum obe indonesia menghadapi tantangan besar terutama hal pemahaman implementasi"
"teacherzone pendidikan berbasis hasil memerlukan perubahan paradigma dari pengajaran menjadi pembelajaran aktif","['teacherzone', 'pendidikan', 'berbasis', 'hasil', 'memerlukan', 'perubahan', 'paradigma', 'pengajaran', 'menjadi', 'pembelajaran', 'aktif']","teacherzone pendidikan berbasis hasil memerlukan perubahan paradigma pengajaran menjadi pembelajaran aktif"
"university of indonesia akan menyelenggarakan konferensi internasional outcome based education pada april 2025 di jakarta","['university', 'of', 'indonesia', 'menyelenggarakan', 'konferensi', 'internasional', 'outcome', 'based', 'education', 'april', '2025', 'jakarta']","university of indonesia menyelenggarakan konferensi internasional outcome based education april 2025 jakarta"
"smartedu obe merupakan pendekatan pendidikan yang memastikan siswa mencapai kompetensi yang telah ditentukan di awal pembelajaran","['smartedu', 'obe', 'merupakan', 'pendekatan', 'pendidikan', 'memastikan', 'siswa', 'mencapai', 'kompetensi', 'telah', 'ditentukan', 'awal', 'pembelajaran']","smartedu obe merupakan pendekatan pendidikan memastikan siswa mencapai kompetensi telah ditentukan awal pembelajaran"
"akreditasi perguruan tinggi sekarang mewajibkan penerapan kurikulum berbasis hasil sebagai syarat utama akreditasi unggul","['akreditasi', 'perguruan', 'tinggi', 'sekarang', 'mewajibkan', 'penerapan', 'kurikulum', 'berbasis', 'hasil', 'sebagai', 'syarat', 'utama', 'akreditasi', 'unggul']","akreditasi perguruan tinggi sekarang mewajibkan penerapan kurikulum berbasis hasil sebagai syarat utama akreditasi unggul"
"educationtalks mengapa kurikulum berbasis hasil sangat penting untuk menghadapi tantangan dunia kerja di era digital","['educationtalks', 'mengapa', 'kurikulum', 'berbasis', 'hasil', 'sangat', 'penting', 'menghadapi', 'tantangan', 'dunia', 'kerja', 'era', 'digital']","educationtalks mengapa kurikulum berbasis hasil sangat penting menghadapi tantangan dunia kerja era digital"
"prodi teknik informatika ugm berhasil menerapkan kurikulum obe dengan hasil memuaskan terlihat dari peningkatan kualitas lulusan","['prodi', 'teknik', 'informatika', 'ugm', 'berhasil', 'menerapkan', 'kurikulum', 'obe', 'hasil', 'memuaskan', 'terlihat', 'peningkatan', 'kualitas', 'lulusan']","prodi teknik informatika ugm berhasil menerapkan kurikulum obe hasil memuaskan terlihat peningkatan kualitas lulusan"
"criticalthink outcome based education hanyalah tren pendidikan yang tidak benar-benar berdampak pada kualitas pembelajaran","['criticalthink', 'outcome', 'based', 'education', 'hanyalah', 'tren', 'pendidikan', 'tidak', 'benar-benar', 'berdampak', 'kualitas', 'pembelajaran']","criticalthink outcome based education hanyalah tren pendidikan tidak benar-benar berdampak kualitas pembelajaran"
"edutechforum sistem evaluasi berbasis hasil memerlukan instrumen penilaian yang valid dan reliabel untuk mengukur capaian","['edutechforum', 'sistem', 'evaluasi', 'berbasis', 'hasil', 'memerlukan', 'instrumen', 'penilaian', 'valid', 'reliabel', 'mengukur', 'capaian']","edutechforum sistem evaluasi berbasis hasil memerlukan instrumen penilaian valid reliabel mengukur capaian"
"penmegasolusiedu telah menyelenggarakan pelatihan implementasi obe untuk 500 guru sekolah menengah di bandung bulan lalu","['penmegasolusiedu', 'telah', 'menyelenggarakan', 'pelatihan', 'implementasi', 'obe', '500', 'guru', 'sekolah', 'menengah', 'bandung', 'bulan', 'lalu']","penmegasolusiedu telah menyelenggarakan pelatihan implementasi obe 500 guru sekolah menengah bandung bulan lalu"
"pedagogimodern penerapan outcome based education di indonesia masih setengah hati banyak kampus hanya mengganti nama saja","['pedagogimodern', 'penerapan', 'outcome', 'based', 'education', 'indonesia', 'masih', 'setengah', 'hati', 'banyak', 'kampus', 'hanya', 'mengganti', 'nama', 'saja']","pedagogimodern penerapan outcome based education indonesia masih setengah hati banyak kampus hanya mengganti nama saja"
"dosen uns yogyakarta sedang mengikuti workshop penyusunan rps berbasis outcome based education untuk tahun akademik baru","['dosen', 'uns', 'yogyakarta', 'sedang', 'mengikuti', 'workshop', 'penyusunan', 'rps', 'berbasis', 'outcome', 'based', 'education', 'tahun', 'akademik', 'baru']","dosen uns yogyakarta sedang mengikuti workshop penyusunan rps berbasis outcome based education tahun akademik baru"
"learningtech2025 kurikulum obe memberikan fleksibilitas lebih bagi dosen dalam merancang pembelajaran sesuai kebutuhan industri","['learningtech2025', 'kurikulum', 'obe', 'memberikan', 'fleksibilitas', 'lebih', 'bagi', 'dosen', 'dalam', 'merancang', 'pembelajaran', 'sesuai', 'kebutuhan', 'industri']","learningtech2025 kurikulum obe memberikan fleksibilitas lebih bagi dosen dalam merancang pembelajaran sesuai kebutuhan industri"
"qaacommittee kampus kami sedang dalam masa transisi menuju kurikulum berbasis hasil butuh support dari seluruh stakeholder","['qaacommittee', 'kampus', 'sedang', 'masa', 'transisi', 'menuju', 'kurikulum', 'berbasis', 'hasil', 'butuh', 'support', 'seluruh', 'stakeholder']","qaacommittee kampus sedang masa transisi menuju kurikulum berbasis hasil butuh support seluruh stakeholder"
"facultydevelopment pemahaman tentang konstruktif alignment sangat penting dalam implementasi obe yang efektif di perguruan tinggi","['facultydevelopment', 'pemahaman', 'konstruktif', 'alignment', 'sangat', 'penting', 'implementasi', 'obe', 'efektif', 'perguruan', 'tinggi']","facultydevelopment pemahaman konstruktif alignment sangat penting implementasi obe efektif perguruan tinggi"
"akredschool sekolah kami baru saja mendapatkan akreditasi a setelah menerapkan kurikulum berbasis hasil selama dua tahun","['akredschool', 'sekolah', 'baru', 'saja', 'mendapatkan', 'akreditasi', 'a', 'setelah', 'menerapkan', 'kurikulum', 'berbasis', 'hasil', 'selama', 'dua', 'tahun']","akredschool sekolah baru saja mendapatkan akreditasi a setelah menerapkan kurikulum berbasis hasil selama dua tahun"
"educonsulting penerapan obe di indonesia terkendala kurangnya pelatihan bagi pengajar dan kurangnya infrastruktur pendukung","['educonsulting', 'penerapan', 'obe', 'indonesia', 'terkendala', 'kurangnya', 'pelatihan', 'bagi', 'pengajar', 'kurangnya', 'infrastruktur', 'pendukung']","educonsulting penerapan obe indonesia terkendala kurangnya pelatihan bagi pengajar kurangnya infrastruktur pendukung"
"gururevo pendidikan berbasis hasil mengubah paradigma mengajar menjadi lebih berorientasi pada capaian siswa bukan hanya materi","['gururevo', 'pendidikan', 'berbasis', 'hasil', 'mengubah', 'paradigma', 'mengajar', 'menjadi', 'lebih', 'berorientasi', 'capaian', 'siswa', 'bukan', 'hanya', 'materi']","gururevo pendidikan berbasis hasil mengubah paradigma mengajar menjadi lebih berorientasi capaian siswa bukan hanya materi"
"assessmentpro evaluasi hasil belajar dalam obe harus terukur dan dapat dievaluasi dengan menggunakan berbagai instrumen","['assessmentpro', 'evaluasi', 'hasil', 'belajar', 'obe', 'harus', 'terukur', 'dapat', 'dievaluasi', 'menggunakan', 'berbagai', 'instrumen']","assessmentpro evaluasi hasil belajar obe harus terukur dapat dievaluasi menggunakan berbagai instrumen"
"elt2025 universitas duta bangsa akan menerapkan kurikulum berbasis hasil untuk seluruh program studi mulai semester depan","['elt2025', 'universitas', 'duta', 'bangsa', 'menerapkan', 'kurikulum', 'berbasis', 'hasil', 'seluruh', 'program', 'studi', 'mulai', 'semester', 'depan']","elt2025 universitas duta bangsa menerapkan kurikulum berbasis hasil seluruh program studi mulai semester depan"
"educationmind implementasi kurikulum obe membutuhkan perubahan mindset dari seluruh civitas akademika tidak mudah dilakukan","['educationmind', 'implementasi', 'kurikulum', 'obe', 'membutuhkan', 'perubahan', 'mindset', 'seluruh', 'civitas', 'akademika', 'tidak', 'mudah', 'dilakukan']","educationmind implementasi kurikulum obe membutuhkan perubahan mindset seluruh civitas akademika tidak mudah dilakukan"
"higheredtrends obe adalah trend pendidikan global yang harus diadopsi oleh seluruh perguruan tinggi di indonesia","['higheredtrends', 'obe', 'adalah', 'trend', 'pendidikan', 'global', 'harus', 'diadopsi', 'oleh', 'seluruh', 'perguruan', 'tinggi', 'indonesia']","higheredtrends obe adalah trend pendidikan global harus diadopsi oleh seluruh perguruan tinggi indonesia"
"learningexpert kurikulum berbasis hasil sangat bermanfaat untuk mempersiapkan lulusan yang siap kerja di era digitalisasi","['learningexpert', 'kurikulum', 'berbasis', 'hasil', 'sangat', 'bermanfaat', 'mempersiapkan', 'lulusan', 'siap', 'kerja', 'era', 'digitalisasi']","learningexpert kurikulum berbasis hasil sangat bermanfaat mempersiapkan lulusan siap kerja era digitalisasi"
"akademisi24 kami masih kesulitan menerapkan obe karena kurangnya pemahaman tentang perumusan cpl yang baik dan benar","['akademisi24', 'masih', 'kesulitan', 'menerapkan', 'obe', 'karena', 'kurangnya', 'pemahaman', 'perumusan', 'cpl', 'baik', 'benar']","akademisi24 masih kesulitan menerapkan obe karena kurangnya pemahaman perumusan cpl baik benar"
"uitm malaysia telah berhasil menerapkan kurikulum berbasis hasil sejak 2010 dan menjadi model bagi negara asean lainnya","['uitm', 'malaysia', 'telah', 'berhasil', 'menerapkan', 'kurikulum', 'berbasis', 'hasil', 'sejak', '2010', 'menjadi', 'model', 'bagi', 'negara', 'asean', 'lainnya']","uitm malaysia telah berhasil menerapkan kurikulum berbasis hasil sejak 2010 menjadi model bagi negara asean lainnya"
"curriculumdev perancangan pembelajaran berbasis obe harus dimulai dari perumusan profil lulusan yang jelas dan terukur","['curriculumdev', 'perancangan', 'pembelajaran', 'berbasis', 'obe', 'harus', 'dimulai', 'perumusan', 'profil', 'lulusan', 'jelas', 'terukur']","curriculumdev perancangan pembelajaran berbasis obe harus dimulai perumusan profil lulusan jelas terukur"
"educationforall kurikulum berbasis hasil memastikan semua siswa mendapatkan kompetensi yang dibutuhkan tidak hanya sebagian","['educationforall', 'kurikulum', 'berbasis', 'hasil', 'memastikan', 'semua', 'siswa', 'mendapatkan', 'kompetensi', 'dibutuhkan', 'tidak', 'hanya', 'sebagian']","educationforall kurikulum berbasis hasil memastikan semua siswa mendapatkan kompetensi dibutuhkan tidak hanya sebagian"
"dirjendikti kemendikbud mendorong semua perguruan tinggi untuk menerapkan kurikulum berbasis obe sebelum tahun 2026","['dirjendikti', 'kemendikbud', 'mendorong', 'semua', 'perguruan', 'tinggi', 'menerapkan', 'kurikulum', 'berbasis', 'obe', 'sebelum', 'tahun', '2026']","dirjendikti kemendikbud mendorong semua perguruan tinggi menerapkan kurikulum berbasis obe sebelum tahun 2026"
"rektor undip meminta semua fakultas untuk segera mengadopsi kurikulum berbasis hasil dalam pembelajaran mulai tahun ini","['rektor', 'undip', 'meminta', 'semua', 'fakultas', 'segera', 'mengadopsi', 'kurikulum', 'berbasis', 'hasil', 'pembelajaran', 'mulai', 'tahun']","rektor undip meminta semua fakultas segera mengadopsi kurikulum berbasis hasil pembelajaran mulai tahun"
"teachingphil pendidikan berbasis hasil sangat cocok dengan filosofi pendidikan yang berpusat pada siswa student centered learning","['teachingphil', 'pendidikan', 'berbasis', 'hasil', 'sangat', 'cocok', 'filosofi', 'pendidikan', 'berpusat', 'siswa', 'student', 'centered', 'learning']","teachingphil pendidikan berbasis hasil sangat cocok filosofi pendidikan berpusat siswa student centered learning"
