full_text,tokens,processed_text
universitas padjadjaran berbagi pengalaman sukses implementasi kurikulum berbasis hasil pada semua program studi,"['universitas', 'padjadjaran', 'bagi', 'alam', 'sukses', 'implementasi', 'kurikulum', 'basis', 'hasil', 'program', 'studi']",universitas padjadjaran bagi alam sukses implementasi kurikulum basis hasil program studi
pendidikan berbasis hasil menuntut perubahan peran dosen dari sage on the stage menjadi guide on the side,"['didik', 'basis', 'hasil', 'tuntut', 'ubah', 'peran', 'dosen', 'sage', 'on', 'the', 'stage', 'guide', 'on', 'the', 'side']",didik basis hasil tuntut ubah peran dosen sage on the stage guide on the side
rektorat itb mewajibkan semua program studi mengimplementasikan kurikulum berbasis hasil mulai tahun akademik 2025,"['rektorat', 'itb', 'wajib', 'program', 'studi', 'implementasi', 'kurikulum', 'basis', 'hasil', 'akademik', '2025']",rektorat itb wajib program studi implementasi kurikulum basis hasil akademik 2025
implementasi kurikulum berbasis hasil membutuhkan sistem pendukung berupa regulasi sarana prasarana dan sdm yang memadai,"['implementasi', 'kurikulum', 'basis', 'hasil', 'butuh', 'sistem', 'dukung', 'regulasi', 'sarana', 'prasarana', 'sdm', 'pada']",implementasi kurikulum basis hasil butuh sistem dukung regulasi sarana prasarana sdm pada
penelitian menunjukkan bahwa ada korelasi positif antara implementasi obe dengan kualitas lulusan perguruan tinggi,"['teliti', 'korelasi', 'positif', 'implementasi', 'obe', 'kualitas', 'lulus', 'guru']",teliti korelasi positif implementasi obe kualitas lulus guru
asosiasi perguruan tinggi teknik indonesia menerbitkan panduan implementasi kurikulum obe untuk program studi teknik,"['asosiasi', 'guru', 'teknik', 'indonesia', 'terbit', 'pandu', 'implementasi', 'kurikulum', 'obe', 'program', 'studi', 'teknik']",asosiasi guru teknik indonesia terbit pandu implementasi kurikulum obe program studi teknik
pembelajaran berbasis proyek sangat relevan dengan implementasi kurikulum berbasis hasil,"['ajar', 'basis', 'proyek', 'relevan', 'implementasi', 'kurikulum', 'basis', 'hasil']",ajar basis proyek relevan implementasi kurikulum basis hasil
pendidikan berbasis hasil menekankan pada demonstrasi kompetensi bukan sekadar penguasaan materi,"['didik', 'basis', 'hasil', 'tekan', 'demonstrasi', 'kompetensi', 'kuasa', 'materi']",didik basis hasil tekan demonstrasi kompetensi kuasa materi
assessment rubric menjadi instrumen penting dalam evaluasi pembelajaran berbasis hasil,"['assessment', 'rubric', 'instrumen', 'evaluasi', 'ajar', 'basis', 'hasil']",assessment rubric instrumen evaluasi ajar basis hasil
perguruan tinggi vokasi lebih cepat beradaptasi dengan implementasi kurikulum berbasis hasil karena orientasi praktisnya,"['guru', 'vokasi', 'cepat', 'adaptasi', 'implementasi', 'kurikulum', 'basis', 'hasil', 'orientasi', 'praktis']",guru vokasi cepat adaptasi implementasi kurikulum basis hasil orientasi praktis
kurikulum berbasis hasil menuntut adanya alignment antara learning outcome assessment dan metode pembelajaran,"['kurikulum', 'basis', 'hasil', 'tuntut', 'alignment', 'learning', 'outcome', 'assessment', 'metode', 'ajar']",kurikulum basis hasil tuntut alignment learning outcome assessment metode ajar
implementasi obe di fakultas kedokteran universitas gadjah mada berhasil meningkatkan kelulusan uji kompetensi dokter,"['implementasi', 'obe', 'fakultas', 'dokter', 'universitas', 'gadjah', 'mada', 'hasil', 'tingkat', 'kelulus', 'uji', 'kompetensi', 'dokter']",implementasi obe fakultas dokter universitas gadjah mada hasil tingkat kelulus uji kompetensi dokter
konferensi internasional tentang implementasi kurikulum berbasis hasil diselenggarakan di yogyakarta 15 17 juli 2025,"['konferensi', 'internasional', 'implementasi', 'kurikulum', 'basis', 'hasil', 'selenggara', 'yogyakarta', '15', '17', 'juli', '2025']",konferensi internasional implementasi kurikulum basis hasil selenggara yogyakarta 15 17 juli 2025
penerapan kurikulum berbasis hasil di prodi sistem informasi universitas telkom meningkatkan serapan lulusan di startup teknologi,"['terap', 'kurikulum', 'basis', 'hasil', 'prodi', 'sistem', 'informasi', 'universitas', 'telkom', 'tingkat', 'serap', 'lulus', 'startup', 'teknologi']",terap kurikulum basis hasil prodi sistem informasi universitas telkom tingkat serap lulus startup teknologi
pimpinan perguruan tinggi harus memahami konsep dan filosofi obe untuk mendukung implementasinya secara efektif,"['pimpin', 'guru', 'paham', 'konsep', 'filosofi', 'obe', 'dukung', 'implementasi', 'efektif']",pimpin guru paham konsep filosofi obe dukung implementasi efektif
bagaimana cara efektif mensosialisasikan konsep obe kepada dosen yang masih terbiasa dengan pendekatan tradisional,"['efektif', 'sosialisasi', 'konsep', 'obe', 'dosen', 'biasa', 'dekat', 'tradisional']",efektif sosialisasi konsep obe dosen biasa dekat tradisional
airlangga university obe center menjadi rujukan implementasi kurikulum berbasis hasil di kawasan indonesia timur,"['airlangga', 'university', 'obe', 'center', 'rujuk', 'implementasi', 'kurikulum', 'basis', 'hasil', 'kawasan', 'indonesia', 'timur']",airlangga university obe center rujuk implementasi kurikulum basis hasil kawasan indonesia timur
pendidikan berbasis hasil bukan hanya tentang perubahan kurikulum tapi perubahan mindset dan budaya akademik,"['didik', 'basis', 'hasil', 'ubah', 'kurikulum', 'ubah', 'mindset', 'budaya', 'akademik']",didik basis hasil ubah kurikulum ubah mindset budaya akademik
lokakarya penyusunan assessment berbasis obe diselenggarakan lp3m universitas diponegoro 22 24 april 2025,"['lokakarya', 'susun', 'assessment', 'basis', 'obe', 'selenggara', 'lp3m', 'universitas', 'diponegoro', '22', '24', 'april', '2025']",lokakarya susun assessment basis obe selenggara lp3m universitas diponegoro 22 24 april 2025
implementasi kurikulum berbasis hasil memerlukan leadership yang kuat dan komitmen dari semua pemangku kepentingan,"['implementasi', 'kurikulum', 'basis', 'hasil', 'leadership', 'kuat', 'komitmen', 'mang', 'penting']",implementasi kurikulum basis hasil leadership kuat komitmen mang penting
obe network indonesia mengadakan workshop fasilitator kurikulum berbasis hasil untuk perguruan tinggi se indonesia,"['obe', 'network', 'indonesia', 'ada', 'workshop', 'fasilitator', 'kurikulum', 'basis', 'hasil', 'guru', 'indonesia']",obe network indonesia ada workshop fasilitator kurikulum basis hasil guru indonesia
rektor uns menyatakan implementasi kurikulum berbasis hasil berhasil meningkatkan akreditasi internasional program studi,"['rektor', 'uns', 'implementasi', 'kurikulum', 'basis', 'hasil', 'hasil', 'tingkat', 'akreditasi', 'internasional', 'program', 'studi']",rektor uns implementasi kurikulum basis hasil hasil tingkat akreditasi internasional program studi
implementasi kurikulum berbasis hasil di politeknik negeri malang mendapat apresiasi dari industri manufaktur,"['implementasi', 'kurikulum', 'basis', 'hasil', 'politeknik', 'negeri', 'malang', 'apresiasi', 'industri', 'manufaktur']",implementasi kurikulum basis hasil politeknik negeri malang apresiasi industri manufaktur
kkni menjadi acuan penting dalam perumusan learning outcome pada kurikulum berbasis hasil,"['kkni', 'acu', 'rumus', 'learning', 'outcome', 'kurikulum', 'basis', 'hasil']",kkni acu rumus learning outcome kurikulum basis hasil
pembelajaran experiential sangat sesuai dengan filosofi pendidikan berbasis hasil yang menekankan pada kompeten,"['ajar', 'experiential', 'sesuai', 'filosofi', 'didik', 'basis', 'hasil', 'tekan', 'kompeten']",ajar experiential sesuai filosofi didik basis hasil tekan kompeten
bagaimana mengukur soft skill dalam implementasi kurikulum berbasis hasil masih menjadi tantangan besar,"['ukur', 'soft', 'skill', 'implementasi', 'kurikulum', 'basis', 'hasil', 'tantang']",ukur soft skill implementasi kurikulum basis hasil tantang
obe implementation workshop for academic leaders diselenggarakan oleh british council indonesia bulan depan,"['obe', 'implementation', 'workshop', 'for', 'academic', 'leaders', 'selenggara', 'british', 'council', 'indonesia']",obe implementation workshop for academic leaders selenggara british council indonesia
dekan fmipa upi menjelaskan strategi implementasi kurikulum berbasis hasil untuk program studi sains dan matematika,"['dekan', 'fmipa', 'upi', 'strategi', 'implementasi', 'kurikulum', 'basis', 'hasil', 'program', 'studi', 'sains', 'matematika']",dekan fmipa upi strategi implementasi kurikulum basis hasil program studi sains matematika
industri teknologi informasi sangat mendukung implementasi kurikulum berbasis hasil pada program studi informatika,"['industri', 'teknologi', 'informasi', 'dukung', 'implementasi', 'kurikulum', 'basis', 'hasil', 'program', 'studi', 'informatika']",industri teknologi informasi dukung implementasi kurikulum basis hasil program studi informatika
bnn dan kemendikbud berkolaborasi dalam implementasi kurikulum berbasis hasil untuk program studi kesehatan,"['bnn', 'kemendikbud', 'kolaborasi', 'implementasi', 'kurikulum', 'basis', 'hasil', 'program', 'studi', 'sehat']",bnn kemendikbud kolaborasi implementasi kurikulum basis hasil program studi sehat
implementasi kurikulum berbasis hasil di fakultas hukum universitas gadjah mada mendapat apresiasi dari praktisi hukum,"['implementasi', 'kurikulum', 'basis', 'hasil', 'fakultas', 'hukum', 'universitas', 'gadjah', 'mada', 'apresiasi', 'praktisi', 'hukum']",implementasi kurikulum basis hasil fakultas hukum universitas gadjah mada apresiasi praktisi hukum
bagaimana cara mengintegrasikan merdeka belajar dengan pendidikan berbasis hasil dalam kurikulum perguruan tinggi,"['integrasi', 'merdeka', 'ajar', 'didik', 'basis', 'hasil', 'kurikulum', 'guru']",integrasi merdeka ajar didik basis hasil kurikulum guru
salah satu tantangan implementasi obe adalah resistensi dosen terhadap perubahan paradigma pembelajaran,"['salah', 'tantang', 'implementasi', 'obe', 'resistensi', 'dosen', 'ubah', 'paradigma', 'ajar']",salah tantang implementasi obe resistensi dosen ubah paradigma ajar
pembelajaran blended sangat mendukung implementasi kurikulum berbasis hasil di era digital,"['ajar', 'blended', 'dukung', 'implementasi', 'kurikulum', 'basis', 'hasil', 'era', 'digital']",ajar blended dukung implementasi kurikulum basis hasil era digital
indonesia akan menjadi tuan rumah asean conference on outcome based education pada tahun 2026,"['indonesia', 'tuan', 'rumah', 'asean', 'conference', 'on', 'outcome', 'based', 'education', '2026']",indonesia tuan rumah asean conference on outcome based education 2026
perguruan tinggi kedinasan telah mengimplementasikan kurikulum berbasis hasil sesuai kebutuhan instansi pemerintah,"['guru', 'dinas', 'implementasi', 'kurikulum', 'basis', 'hasil', 'sesuai', 'butuh', 'instansi', 'perintah']",guru dinas implementasi kurikulum basis hasil sesuai butuh instansi perintah
pendidikan berbasis hasil menuntut adanya continuous quality improvement dalam proses pembelajaran,"['didik', 'basis', 'hasil', 'tuntut', 'continuous', 'quality', 'improvement', 'proses', 'ajar']",didik basis hasil tuntut continuous quality improvement proses ajar
obe sebaiknya tidak dipandang sebagai beban administratif tapi sebagai peluang peningkatan kualitas pendidikan,"['obe', 'pandang', 'beban', 'administratif', 'peluang', 'tingkat', 'kualitas', 'didik']",obe pandang beban administratif peluang tingkat kualitas didik
dirjen pendidikan tinggi menegaskan pentingnya implementasi kurikulum berbasis hasil untuk meningkatkan daya saing global,"['dirjen', 'didik', 'implementasi', 'kurikulum', 'basis', 'hasil', 'tingkat', 'daya', 'saing', 'global']",dirjen didik implementasi kurikulum basis hasil tingkat daya saing global
kementerian pendidikan malaysia berbagi pengalaman sukses implementasi kurikulum berbasis hasil dalam forum asean,"['menteri', 'didik', 'malaysia', 'bagi', 'alam', 'sukses', 'implementasi', 'kurikulum', 'basis', 'hasil', 'forum', 'asean']",menteri didik malaysia bagi alam sukses implementasi kurikulum basis hasil forum asean
bengkel kurikulum berbasis hasil akan diselenggarakan oleh lp3m universitas andalas pada 12 14 mei 2025,"['bengkel', 'kurikulum', 'basis', 'hasil', 'selenggara', 'lp3m', 'universitas', 'andalas', '12', '14', 'mei', '2025']",bengkel kurikulum basis hasil selenggara lp3m universitas andalas 12 14 mei 2025
tantangan implementasi obe di program studi sosial humaniora adalah merumuskan learning outcome yang terukur,"['tantang', 'implementasi', 'obe', 'program', 'studi', 'sosial', 'humaniora', 'rumus', 'learning', 'outcome', 'ukur']",tantang implementasi obe program studi sosial humaniora rumus learning outcome ukur
bagaimana cara efektif mengimplementasikan kurikulum berbasis hasil pada program studi seni dan desain,"['efektif', 'implementasi', 'kurikulum', 'basis', 'hasil', 'program', 'studi', 'seni', 'desain']",efektif implementasi kurikulum basis hasil program studi seni desain
implementasi kurikulum berbasis hasil membutuhkan dukungan infrastruktur digital yang memadai,"['implementasi', 'kurikulum', 'basis', 'hasil', 'butuh', 'dukung', 'infrastruktur', 'digital', 'pada']",implementasi kurikulum basis hasil butuh dukung infrastruktur digital pada
british council dan belmawa kemendikbud menyelenggarakan workshop implementasi obe bagi perguruan tinggi indonesia,"['british', 'council', 'belmawa', 'kemendikbud', 'selenggara', 'workshop', 'implementasi', 'obe', 'guru', 'indonesia']",british council belmawa kemendikbud selenggara workshop implementasi obe guru indonesia
pembelajaran berpusat pada mahasiswa menjadi kunci keberhasilan implementasi kurikulum berbasis hasil,"['ajar', 'pusat', 'mahasiswa', 'kunci', 'hasil', 'implementasi', 'kurikulum', 'basis', 'hasil']",ajar pusat mahasiswa kunci hasil implementasi kurikulum basis hasil
research based learning sangat relevan dengan implementasi kurikulum berbasis hasil di perguruan tinggi,"['research', 'based', 'learning', 'relevan', 'implementasi', 'kurikulum', 'basis', 'hasil', 'guru']",research based learning relevan implementasi kurikulum basis hasil guru
kurikulum berbasis hasil menuntut perubahan peran mahasiswa dari passive learner menjadi active learner,"['kurikulum', 'basis', 'hasil', 'tuntut', 'ubah', 'peran', 'mahasiswa', 'passive', 'learner', 'active', 'learner']",kurikulum basis hasil tuntut ubah peran mahasiswa passive learner active learner
apakah kurikulum berbasis hasil benar benar efektif meningkatkan kualitas lulusan perguruan tinggi indonesia,"['kurikulum', 'basis', 'hasil', 'efektif', 'tingkat', 'kualitas', 'lulus', 'guru', 'indonesia']",kurikulum basis hasil efektif tingkat kualitas lulus guru indonesia
ftui dan ieee berkolaborasi menyelenggarakan workshop implementasi kurikulum berbasis hasil untuk prodi teknik elektro,"['ftui', 'ieee', 'kolaborasi', 'selenggara', 'workshop', 'implementasi', 'kurikulum', 'basis', 'hasil', 'prodi', 'teknik', 'elektro']",ftui ieee kolaborasi selenggara workshop implementasi kurikulum basis hasil prodi teknik elektro
perguruan tinggi kesehatan se indonesia sepakat mengimplementasikan kurikulum berbasis hasil mulai tahun 2026,"['guru', 'sehat', 'indonesia', 'sepakat', 'implementasi', 'kurikulum', 'basis', 'hasil', '2026']",guru sehat indonesia sepakat implementasi kurikulum basis hasil 2026
perubahan pola pembelajaran dari content based ke competency based menjadi esensi implementasi kurikulum obe,"['ubah', 'pola', 'ajar', 'content', 'based', 'competency', 'based', 'esensi', 'implementasi', 'kurikulum', 'obe']",ubah pola ajar content based competency based esensi implementasi kurikulum obe
peran aktif alumni dan pengguna lulusan sangat penting dalam evaluasi efektivitas kurikulum berbasis hasil,"['peran', 'aktif', 'alumni', 'guna', 'lulus', 'evaluasi', 'efektivitas', 'kurikulum', 'basis', 'hasil']",peran aktif alumni guna lulus evaluasi efektivitas kurikulum basis hasil
learning management system menjadi infrastruktur penting dalam implementasi kurikulum berbasis hasil,"['learning', 'management', 'system', 'infrastruktur', 'implementasi', 'kurikulum', 'basis', 'hasil']",learning management system infrastruktur implementasi kurikulum basis hasil
webinar nasional tentang assessment dalam kurikulum berbasis hasil diselenggarakan kemendikbud 25 maret 2025,"['webinar', 'nasional', 'assessment', 'kurikulum', 'basis', 'hasil', 'selenggara', 'kemendikbud', '25', 'maret', '2025']",webinar nasional assessment kurikulum basis hasil selenggara kemendikbud 25 maret 2025
pengembangan teaching portfolio menjadi bagian penting dalam implementasi kurikulum berbasis hasil,"['kembang', 'teaching', 'portfolio', 'implementasi', 'kurikulum', 'basis', 'hasil']",kembang teaching portfolio implementasi kurikulum basis hasil
implementasi kurikulum berbasis hasil memerlukan dukungan kebijakan dan regulasi yang memadai,"['implementasi', 'kurikulum', 'basis', 'hasil', 'dukung', 'bijak', 'regulasi', 'pada']",implementasi kurikulum basis hasil dukung bijak regulasi pada
pendidikan berbasis hasil memungkinkan fleksibilitas dalam proses pembelajaran namun tetap fokus pada ketercapaian kompetensi,"['didik', 'basis', 'hasil', 'fleksibilitas', 'proses', 'ajar', 'fokus', 'capai', 'kompetensi']",didik basis hasil fleksibilitas proses ajar fokus capai kompetensi
belmawa dikti mengadakan bimtek implementasi kurikulum berbasis hasil bagi perguruan tinggi di luar pulau jawa,"['belmawa', 'dikti', 'ada', 'bimtek', 'implementasi', 'kurikulum', 'basis', 'hasil', 'guru', 'pulau', 'jawa']",belmawa dikti ada bimtek implementasi kurikulum basis hasil guru pulau jawa
constructive alignment menjadi prinsip penting dalam implementasi kurikulum berbasis hasil,"['constructive', 'alignment', 'prinsip', 'implementasi', 'kurikulum', 'basis', 'hasil']",constructive alignment prinsip implementasi kurikulum basis hasil
obe framework menekankan pada keterlibatan stakeholder dalam pengembangan dan evaluasi kurikulum,"['obe', 'framework', 'tekan', 'libat', 'stakeholder', 'kembang', 'evaluasi', 'kurikulum']",obe framework tekan libat stakeholder kembang evaluasi kurikulum
implementasi kurikulum berbasis hasil di fakultas kedokteran ui mendapat pengakuan internasional dari wfme,"['implementasi', 'kurikulum', 'basis', 'hasil', 'fakultas', 'dokter', 'ui', 'aku', 'internasional', 'wfme']",implementasi kurikulum basis hasil fakultas dokter ui aku internasional wfme
kami sedang menyusun panduan implementasi obe untuk program studi bisnis dan manajemen ada saran,"['susun', 'pandu', 'implementasi', 'obe', 'program', 'studi', 'bisnis', 'manajemen', 'saran']",susun pandu implementasi obe program studi bisnis manajemen saran
salah satu kritik terhadap obe adalah implementasinya sering menjadi beban administratif bagi dosen,"['salah', 'kritik', 'obe', 'implementasi', 'beban', 'administratif', 'dosen']",salah kritik obe implementasi beban administratif dosen
pendidikan berbasis hasil relevan dengan konsep pembelajaran sepanjang hayat yang menjadi tuntutan era digital,"['didik', 'basis', 'hasil', 'relevan', 'konsep', 'ajar', 'hayat', 'tuntut', 'era', 'digital']",didik basis hasil relevan konsep ajar hayat tuntut era digital
inovasi pendidikan menjadi kunci keberhasilan implementasi kurikulum berbasis hasil di perguruan tinggi,"['inovasi', 'didik', 'kunci', 'hasil', 'implementasi', 'kurikulum', 'basis', 'hasil', 'guru']",inovasi didik kunci hasil implementasi kurikulum basis hasil guru
bagaimana cara mengintegrasikan pendidikan karakter dalam implementasi kurikulum berbasis hasil,"['integrasi', 'didik', 'karakter', 'implementasi', 'kurikulum', 'basis', 'hasil']",integrasi didik karakter implementasi kurikulum basis hasil
dikti merilis panduan implementasi obe untuk program studi kedokteran dan kesehatan dengan standar internasional,"['dikti', 'rilis', 'pandu', 'implementasi', 'obe', 'program', 'studi', 'dokter', 'sehat', 'standar', 'internasional']",dikti rilis pandu implementasi obe program studi dokter sehat standar internasional
implementasi kurikulum berbasis hasil membutuhkan dukungan sistem informasi untuk monitoring dan evaluasi,"['implementasi', 'kurikulum', 'basis', 'hasil', 'butuh', 'dukung', 'sistem', 'informasi', 'monitoring', 'evaluasi']",implementasi kurikulum basis hasil butuh dukung sistem informasi monitoring evaluasi
pembelajaran contextual sangat sesuai dengan spirit pendidikan berbasis hasil yang menekankan pada kompetensi,"['ajar', 'contextual', 'sesuai', 'spirit', 'didik', 'basis', 'hasil', 'tekan', 'kompetensi']",ajar contextual sesuai spirit didik basis hasil tekan kompetensi
pendidikan berbasis hasil adalah paradigma pendidikan yang fokus pada demonstrasi kemampuan bukan sekedar pengetahuan,"['didik', 'basis', 'hasil', 'paradigma', 'didik', 'fokus', 'demonstrasi', 'mampu', 'dar', 'tahu']",didik basis hasil paradigma didik fokus demonstrasi mampu dar tahu
apakah ada pelatihan fasilitator implementasi kurikulum berbasis hasil untuk dosen perguruan tinggi swasta,"['latih', 'fasilitator', 'implementasi', 'kurikulum', 'basis', 'hasil', 'dosen', 'guru', 'swasta']",latih fasilitator implementasi kurikulum basis hasil dosen guru swasta
universitas lambung mangkurat berbagi pengalaman implementasi kurikulum berbasis hasil untuk program studi pertanian,"['universitas', 'lambung', 'mangkurat', 'bagi', 'alam', 'implementasi', 'kurikulum', 'basis', 'hasil', 'program', 'studi', 'tani']",universitas lambung mangkurat bagi alam implementasi kurikulum basis hasil program studi tani
survei menunjukkan 68 perguruan tinggi indonesia telah mengimplementasikan kurikulum berbasis hasil,"['survei', '68', 'guru', 'indonesia', 'implementasi', 'kurikulum', 'basis', 'hasil']",survei 68 guru indonesia implementasi kurikulum basis hasil
implementasi kurikulum berbasis hasil memerlukan perubahan sistem penilaian dari norm reference ke criterion reference,"['implementasi', 'kurikulum', 'basis', 'hasil', 'ubah', 'sistem', 'nilai', 'norm', 'reference', 'criterion', 'reference']",implementasi kurikulum basis hasil ubah sistem nilai norm reference criterion reference
authentic assessment menjadi ciri khas evaluasi pembelajaran dalam pendidikan berbasis hasil,"['authentic', 'assessment', 'ciri', 'khas', 'evaluasi', 'ajar', 'didik', 'basis', 'hasil']",authentic assessment ciri khas evaluasi ajar didik basis hasil
dosen perlu dibekali dengan keterampilan mengembangkan rps dan assessment yang selaras dengan prinsip obe,"['dosen', 'bekal', 'terampil', 'kembang', 'rps', 'assessment', 'selaras', 'prinsip', 'obe']",dosen bekal terampil kembang rps assessment selaras prinsip obe
pendidikan berbasis hasil menekankan pada apa yang dapat dilakukan mahasiswa bukan apa yang diketahui,"['didik', 'basis', 'hasil', 'tekan', 'mahasiswa']",didik basis hasil tekan mahasiswa
kami baru saja menyelesaikan workshop alignment learning outcome dengan metode pembelajaran dan assessment,"['selesai', 'workshop', 'alignment', 'learning', 'outcome', 'metode', 'ajar', 'assessment']",selesai workshop alignment learning outcome metode ajar assessment
apakah pendidikan berbasis hasil benar benar efektif pada semua disiplin ilmu termasuk sosial humaniora,"['didik', 'basis', 'hasil', 'efektif', 'disiplin', 'ilmu', 'sosial', 'humaniora']",didik basis hasil efektif disiplin ilmu sosial humaniora
asosiasi institusi pendidikan kedokteran indonesia menerbitkan panduan implementasi kurikulum berbasis hasil,"['asosiasi', 'institusi', 'didik', 'dokter', 'indonesia', 'terbit', 'pandu', 'implementasi', 'kurikulum', 'basis', 'hasil']",asosiasi institusi didik dokter indonesia terbit pandu implementasi kurikulum basis hasil
transformasi pendidikan tinggi indonesia melalui implementasi kurikulum berbasis hasil menjadi fokus kebijakan 2025 2030,"['transformasi', 'didik', 'indonesia', 'implementasi', 'kurikulum', 'basis', 'hasil', 'fokus', 'bijak', '2025', '2030']",transformasi didik indonesia implementasi kurikulum basis hasil fokus bijak 2025 2030
implementasi kurikulum berbasis hasil membutuhkan perubahan budaya akademik yang tidak mudah dan memerlukan waktu,"['implementasi', 'kurikulum', 'basis', 'hasil', 'butuh', 'ubah', 'budaya', 'akademik', 'mudah']",implementasi kurikulum basis hasil butuh ubah budaya akademik mudah
academic leadership menjadi faktor penting dalam keberhasilan implementasi kurikulum berbasis hasil,"['academic', 'leadership', 'faktor', 'hasil', 'implementasi', 'kurikulum', 'basis', 'hasil']",academic leadership faktor hasil implementasi kurikulum basis hasil
program studi ilmu komputer ugm berbagi pengalaman sukses implementasi kurikulum berbasis hasil,"['program', 'studi', 'ilmu', 'komputer', 'ugm', 'bagi', 'alam', 'sukses', 'implementasi', 'kurikulum', 'basis', 'hasil']",program studi ilmu komputer ugm bagi alam sukses implementasi kurikulum basis hasil
bagaimana cara efektif melakukan assessment dalam pendidikan berbasis hasil untuk kelas dengan jumlah mahasiswa besar,"['efektif', 'assessment', 'didik', 'basis', 'hasil', 'kelas', 'mahasiswa']",efektif assessment didik basis hasil kelas mahasiswa
webinar perumusan learning outcome berbasis kkni untuk program studi teknik diselenggarakan sabtu depan,"['webinar', 'rumus', 'learning', 'outcome', 'basis', 'kkni', 'program', 'studi', 'teknik', 'selenggara', 'sabtu']",webinar rumus learning outcome basis kkni program studi teknik selenggara sabtu
perubahan paradigma dari teaching ke learning adalah esensi dari implementasi kurikulum berbasis hasil,"['ubah', 'paradigma', 'teaching', 'learning', 'esensi', 'implementasi', 'kurikulum', 'basis', 'hasil']",ubah paradigma teaching learning esensi implementasi kurikulum basis hasil
pendidikan berbasis hasil menuntut adanya outcome assessment yang valid dan reliable,"['didik', 'basis', 'hasil', 'tuntut', 'outcome', 'assessment', 'valid', 'reliable']",didik basis hasil tuntut outcome assessment valid reliable
tantangan implementasi obe di perguruan tinggi indonesia adalah kurangnya pemahaman konseptual di kalangan dosen,"['tantang', 'implementasi', 'obe', 'guru', 'indonesia', 'kurang', 'paham', 'konseptual', 'kalang', 'dosen']",tantang implementasi obe guru indonesia kurang paham konseptual kalang dosen
lp3m unpad mengadakan workshop penyusunan assessment rubric untuk implementasi kurikulum berbasis hasil,"['lp3m', 'unpad', 'ada', 'workshop', 'susun', 'assessment', 'rubric', 'implementasi', 'kurikulum', 'basis', 'hasil']",lp3m unpad ada workshop susun assessment rubric implementasi kurikulum basis hasil
keterlibatan stakeholder adalah kunci keberhasilan implementasi kurikulum berbasis hasil yang berkelanjutan,"['libat', 'stakeholder', 'kunci', 'hasil', 'implementasi', 'kurikulum', 'basis', 'hasil', 'lanjut']",libat stakeholder kunci hasil implementasi kurikulum basis hasil lanjut
implementasi kurikulum berbasis hasil di prodi ilmu komunikasi uns mendapat apresiasi dari praktisi media,"['implementasi', 'kurikulum', 'basis', 'hasil', 'prodi', 'ilmu', 'komunikasi', 'uns', 'apresiasi', 'praktisi', 'media']",implementasi kurikulum basis hasil prodi ilmu komunikasi uns apresiasi praktisi media
mengapa banyak perguruan tinggi masih kesulitan mengimplementasikan kurikulum berbasis hasil secara menyeluruh,"['guru', 'sulit', 'implementasi', 'kurikulum', 'basis', 'hasil']",guru sulit implementasi kurikulum basis hasil
pendidikan berbasis hasil fokus pada demonstrasi kompetensi mahasiswa bukan pada lama waktu belajar,"['didik', 'basis', 'hasil', 'fokus', 'demonstrasi', 'kompetensi', 'mahasiswa', 'ajar']",didik basis hasil fokus demonstrasi kompetensi mahasiswa ajar
obe framework menekankan pada alignment antara learning outcome teaching strategies dan assessment methods,"['obe', 'framework', 'tekan', 'alignment', 'learning', 'outcome', 'teaching', 'strategies', 'assessment', 'methods']",obe framework tekan alignment learning outcome teaching strategies assessment methods
bagaimana cara mengukur ketercapaian learning outcome dalam implementasi kurikulum berbasis hasil,"['ukur', 'capai', 'learning', 'outcome', 'implementasi', 'kurikulum', 'basis', 'hasil']",ukur capai learning outcome implementasi kurikulum basis hasil
implementasi kurikulum berbasis hasil dapat meningkatkan akuntabilitas perguruan tinggi terhadap stakeholder,"['implementasi', 'kurikulum', 'basis', 'hasil', 'tingkat', 'akuntabilitas', 'guru', 'stakeholder']",implementasi kurikulum basis hasil tingkat akuntabilitas guru stakeholder
reflective practice menjadi bagian penting dalam implementasi kurikulum berbasis hasil yang efektif,"['reflective', 'practice', 'implementasi', 'kurikulum', 'basis', 'hasil', 'efektif']",reflective practice implementasi kurikulum basis hasil efektif
faculty development program menjadi kunci keberhasilan implementasi kurikulum berbasis hasil,"['faculty', 'development', 'program', 'kunci', 'hasil', 'implementasi', 'kurikulum', 'basis', 'hasil']",faculty development program kunci hasil implementasi kurikulum basis hasil
pendidikan berbasis hasil adalah jawaban untuk menghasilkan lulusan yang adaptif terhadap perubahan dunia kerja,"['didik', 'basis', 'hasil', 'hasil', 'lulus', 'adaptif', 'ubah', 'dunia', 'kerja']",didik basis hasil hasil lulus adaptif ubah dunia kerja
implementasi kurikulum berbasis hasil di program studi kedokteran hewan ipb berhasil mendapatkan akreditasi internasional,"['implementasi', 'kurikulum', 'basis', 'hasil', 'program', 'studi', 'dokter', 'hewan', 'ipb', 'hasil', 'akreditasi', 'internasional']",implementasi kurikulum basis hasil program studi dokter hewan ipb hasil akreditasi internasional
kerjasama antar perguruan tinggi dalam implementasi kurikulum berbasis hasil perlu terus ditingkatkan,"['kerjasama', 'guru', 'implementasi', 'kurikulum', 'basis', 'hasil', 'tingkat']",kerjasama guru implementasi kurikulum basis hasil tingkat
